日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他,発生場所：住居,発生場所：仕事場①,発生場所：仕事場② ,発生場所：教育機関,発生場所：公衆(屋内),発生場所：公衆(屋外),発生場所：道路,発生場所：その他
2023/7/17,38,16,0,0,1,8,7,0,1,0,4,11,0,9,2,1,0,1,3,0,0
2023/7/17,39,7,0,0,0,2,5,0,0,1,1,4,1,4,0,0,0,1,0,2,0
2023/7/17,40,106,0,2,19,31,54,0,1,1,39,65,0,39,8,2,4,11,20,16,6
2023/7/17,41,14,0,1,3,5,5,0,0,0,3,11,0,3,0,0,2,1,3,3,2
2023/7/17,42,22,0,1,1,8,12,0,0,1,11,10,0,10,1,1,0,1,6,1,2
2023/7/17,43,50,0,0,3,15,32,0,0,2,25,23,0,25,4,0,2,4,6,5,4
2023/7/17,44,20,0,0,1,3,16,0,0,1,10,9,0,11,0,1,0,1,3,1,3
2023/7/17,45,22,0,0,4,7,11,0,0,1,5,16,0,10,1,1,1,0,7,2,0
2023/7/17,46,37,0,0,9,9,19,0,0,0,14,23,0,12,1,0,0,2,13,4,5
2023/7/17,47,8,0,0,1,4,3,0,0,1,2,4,1,3,1,0,0,1,3,0,0
2023/7/18,1,17,0,0,2,4,11,0,0,1,1,14,1,8,1,1,1,0,3,2,1
2023/7/18,2,6,0,0,0,3,3,0,0,0,1,5,0,4,1,0,0,1,0,0,0
2023/7/18,3,4,0,0,0,1,3,0,0,0,2,2,0,3,0,0,0,1,0,0,0
2023/7/18,4,32,0,0,3,12,17,0,0,1,18,13,0,15,4,0,1,6,0,5,1
2023/7/18,5,2,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0
2023/7/18,6,4,0,0,0,0,4,0,0,0,1,3,0,3,0,0,0,0,1,0,0
2023/7/18,7,39,0,0,3,13,23,0,0,0,10,29,0,12,10,0,0,2,6,5,4
2023/7/18,8,50,0,0,2,20,28,0,0,0,19,31,0,22,11,4,1,1,4,5,2
2023/7/18,9,53,0,1,4,18,30,0,0,2,20,31,0,27,11,0,2,1,7,5,0
2023/7/18,10,38,0,0,0,15,23,0,1,1,20,16,0,13,8,0,1,1,4,7,4
2023/7/18,11,192,0,0,11,79,102,0,0,11,65,116,0,78,28,1,5,24,13,33,10
2023/7/18,12,131,0,1,4,72,54,0,0,6,42,83,0,40,34,0,3,12,10,29,3
2023/7/18,13,274,0,4,12,95,163,0,0,14,113,147,0,123,13,0,2,44,15,75,2
2023/7/18,14,132,0,2,8,46,76,0,2,2,45,83,0,66,20,3,5,3,8,24,3
2023/7/18,15,25,0,0,1,5,19,0,2,1,8,14,0,16,0,2,1,1,2,2,1
2023/7/18,16,11,0,0,0,3,8,0,0,0,5,6,0,3,3,0,0,0,2,3,0
2023/7/18,17,15,0,0,0,5,10,0,0,1,5,9,0,8,4,0,0,0,1,0,2
2023/7/18,18,14,0,0,0,4,10,0,0,0,1,13,0,7,1,0,1,2,2,1,0
2023/7/18,19,11,0,0,0,4,7,0,0,0,3,8,0,4,2,1,0,1,0,0,3
2023/7/18,20,36,0,1,3,16,16,0,0,0,13,23,0,18,5,3,3,2,1,2,2
2023/7/18,21,46,0,0,0,26,20,0,0,0,23,23,0,17,9,3,0,6,6,4,1
2023/7/18,22,55,0,1,1,20,33,0,0,3,15,37,0,16,3,14,2,3,3,13,1
2023/7/18,23,148,0,2,6,64,76,0,0,2,33,113,0,58,28,4,1,10,16,29,2
2023/7/18,24,43,0,0,6,19,18,0,0,2,5,30,6,21,9,1,2,1,4,5,0
2023/7/18,25,15,0,0,2,7,6,0,0,1,3,11,0,7,2,0,2,1,2,1,0
2023/7/18,26,50,0,0,4,18,28,0,0,0,19,31,0,16,5,1,1,3,2,19,3
2023/7/18,27,172,0,1,9,73,89,0,0,1,34,137,0,50,23,2,3,17,15,54,8
2023/7/18,28,125,0,2,9,47,67,0,0,2,31,92,0,42,18,0,4,6,14,33,8
2023/7/18,29,31,0,1,2,11,17,0,0,0,8,23,0,10,5,2,2,1,3,8,0
2023/7/18,30,17,0,0,2,4,11,0,0,0,3,14,0,8,2,0,1,2,1,3,0
2023/7/18,31,17,0,0,3,2,12,0,0,2,7,8,0,4,1,0,2,1,3,5,1
2023/7/18,32,14,0,0,0,6,8,0,0,0,5,9,0,4,3,0,0,2,3,1,1
2023/7/18,33,60,0,0,3,23,34,0,0,1,17,41,1,17,12,4,0,8,4,13,2
2023/7/18,34,32,0,0,1,14,17,0,0,0,12,20,0,13,1,2,0,1,6,8,1
2023/7/18,35,26,0,0,4,7,15,0,0,1,9,16,0,14,3,0,0,1,3,4,1
2023/7/18,36,20,0,0,2,10,8,0,0,0,4,16,0,8,1,1,3,2,2,2,1
2023/7/18,37,20,0,0,0,5,15,0,0,1,12,7,0,14,0,0,0,2,0,4,0
2023/7/18,38,26,0,0,2,8,16,0,0,2,8,16,0,9,5,0,0,2,5,5,0
2023/7/18,39,9,0,0,0,2,7,0,0,0,2,7,0,6,0,0,0,1,0,2,0
2023/7/18,40,67,0,0,4,28,35,0,0,1,32,34,0,30,12,1,1,8,1,13,1
2023/7/18,41,21,0,0,2,5,14,0,0,2,9,8,2,8,2,1,1,0,3,4,2
2023/7/18,42,14,0,0,1,2,11,0,0,0,6,8,0,6,2,0,1,0,3,2,0
2023/7/18,43,47,0,1,7,13,26,0,1,0,19,27,0,14,2,4,4,7,1,10,5
2023/7/18,44,25,0,0,1,12,12,0,0,0,13,12,0,9,6,0,0,1,1,3,5
2023/7/18,45,23,0,0,2,8,13,0,0,1,6,16,0,11,4,0,2,1,2,1,2
2023/7/18,46,29,0,0,3,9,17,0,0,1,10,17,1,12,4,0,2,3,1,7,0
2023/7/18,47,4,0,0,0,2,2,0,0,0,0,4,0,1,0,0,1,2,0,0,0
2023/7/19,1,7,0,0,1,0,6,0,1,0,2,4,0,2,0,0,1,0,2,1,1
2023/7/19,2,4,0,0,0,1,3,0,0,0,2,2,0,1,1,0,0,0,0,2,0
2023/7/19,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/7/19,4,7,0,0,0,0,7,0,0,0,5,2,0,5,0,0,0,1,0,1,0
2023/7/19,5,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2023/7/19,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/7/19,7,10,0,0,1,1,8,0,0,0,8,2,0,8,0,0,1,0,0,1,0
2023/7/19,8,37,0,0,1,18,18,0,0,0,12,25,0,17,7,2,1,4,0,4,2
2023/7/19,9,20,0,0,1,7,12,0,0,1,8,11,0,12,3,0,2,0,2,1,0
2023/7/19,10,26,0,0,0,5,21,0,0,6,7,13,0,17,1,1,0,1,2,3,1
2023/7/19,11,90,0,2,7,30,51,0,0,3,36,51,0,44,17,1,4,4,7,13,0
2023/7/19,12,73,0,0,3,33,37,0,0,0,28,45,0,34,16,0,0,2,6,14,1
2023/7/19,13,168,0,0,8,64,96,0,0,8,55,105,0,81,18,0,5,23,11,30,0
2023/7/19,14,80,0,0,3,26,51,0,0,2,37,41,0,41,13,0,2,3,5,14,2
2023/7/19,15,5,0,0,0,3,2,0,0,0,2,3,0,1,1,1,0,1,1,0,0
2023/7/19,16,4,0,0,0,2,2,0,0,0,0,4,0,2,1,1,0,0,0,0,0
2023/7/19,17,6,0,0,0,0,6,0,0,0,3,3,0,6,0,0,0,0,0,0,0
2023/7/19,18,2,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2023/7/19,19,5,0,0,1,1,3,0,0,0,1,4,0,3,1,0,0,0,0,1,0
2023/7/19,20,9,0,0,1,1,7,0,0,0,4,5,0,4,2,0,0,0,1,2,0
2023/7/19,21,17,0,0,1,7,9,0,0,0,9,8,0,9,5,0,2,0,0,0,1
2023/7/19,22,46,0,0,1,17,28,0,0,0,19,27,0,23,5,3,1,5,4,4,1
2023/7/19,23,113,0,0,7,41,65,0,0,0,32,81,0,56,16,0,3,10,6,20,2
2023/7/19,24,25,0,0,0,10,15,0,0,0,0,22,3,10,5,0,0,2,5,3,0
2023/7/19,25,9,0,0,1,3,5,0,0,0,1,8,0,4,1,0,2,0,1,1,0
2023/7/19,26,23,0,0,1,5,17,0,0,0,4,19,0,13,0,0,1,5,1,2,1
2023/7/19,27,59,0,0,8,24,27,0,0,0,14,45,0,22,5,0,4,8,5,15,0
2023/7/19,28,46,0,0,3,19,24,0,0,1,8,37,0,28,3,0,1,3,2,7,2
2023/7/19,29,18,0,0,1,1,16,0,0,0,9,9,0,11,1,1,0,0,1,4,0
2023/7/19,30,12,0,0,1,6,5,0,0,1,3,8,0,7,2,0,0,0,0,2,1
2023/7/19,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/7/19,32,4,0,0,0,1,3,0,0,1,1,2,0,3,1,0,0,0,0,0,0
2023/7/19,33,18,0,0,1,2,15,0,0,0,6,12,0,12,1,0,0,2,1,2,0
2023/7/19,34,13,0,0,2,5,6,0,0,0,3,10,0,7,3,0,0,3,0,0,0
2023/7/19,35,9,0,0,0,2,7,0,0,0,2,7,0,5,2,0,0,0,1,1,0
2023/7/19,36,7,0,0,1,0,6,0,0,0,3,4,0,1,0,0,0,1,0,4,1
2023/7/19,37,8,0,0,0,3,5,0,0,0,4,4,0,6,2,0,0,0,0,0,0
2023/7/19,38,7,0,0,0,4,3,0,0,0,2,5,0,5,1,1,0,0,0,0,0
2023/7/19,39,7,0,0,1,2,4,0,0,0,1,6,0,5,1,0,0,0,0,1,0
2023/7/19,40,34,0,0,2,7,25,0,0,1,20,12,1,18,4,0,1,2,3,5,1
2023/7/19,41,6,0,0,0,3,3,0,0,0,4,2,0,2,3,0,0,1,0,0,0
2023/7/19,42,16,0,0,3,5,8,0,0,0,6,10,0,7,1,1,0,2,4,1,0
2023/7/19,43,11,0,0,2,2,7,0,0,1,3,7,0,4,1,1,2,2,0,0,1
2023/7/19,44,5,0,0,0,5,0,0,0,1,1,3,0,2,3,0,0,0,0,0,0
2023/7/19,45,7,0,0,0,0,7,0,0,0,4,3,0,5,0,0,0,0,1,1,0
2023/7/19,46,22,0,0,7,7,8,0,0,0,10,12,0,9,2,1,2,4,3,0,1
2023/7/19,47,12,0,0,0,5,7,0,0,0,6,6,0,5,1,1,0,0,5,0,0
2023/7/20,1,20,0,2,0,7,11,0,0,1,4,14,1,13,1,0,1,1,0,3,1
2023/7/20,2,4,0,0,1,3,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0
2023/7/20,3,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2023/7/20,4,8,0,0,0,1,7,0,0,0,6,2,0,6,1,0,0,1,0,0,0
2023/7/20,5,10,0,0,0,1,9,0,0,0,3,7,0,8,0,0,0,0,1,1,0
2023/7/20,6,5,0,0,0,0,5,0,0,0,2,3,0,5,0,0,0,0,0,0,0
2023/7/20,7,12,0,0,0,1,11,0,0,1,4,7,0,11,0,0,0,0,0,0,1
2023/7/20,8,20,0,1,2,7,10,0,0,1,8,11,0,12,3,0,1,1,1,2,0
2023/7/20,9,12,0,0,0,5,7,0,0,0,1,11,0,4,2,1,0,1,0,2,2
2023/7/20,10,13,0,0,1,6,6,0,0,1,6,6,0,4,3,0,2,0,0,2,2
2023/7/20,11,54,0,1,6,14,33,0,0,1,21,32,0,29,6,0,3,3,1,11,1
2023/7/20,12,40,0,3,0,14,23,0,0,0,17,23,0,22,4,0,2,2,4,6,0
2023/7/20,13,81,0,0,1,35,45,0,0,1,36,44,0,48,4,0,2,13,3,11,0
2023/7/20,14,39,0,0,2,13,24,0,0,2,19,18,0,20,3,0,2,2,2,9,1
2023/7/20,15,4,0,0,0,3,1,0,0,0,1,3,0,2,1,0,0,0,0,0,1
2023/7/20,16,5,0,0,0,0,5,0,0,0,1,4,0,2,0,0,0,0,0,3,0
2023/7/20,17,5,0,0,0,0,5,0,0,0,1,4,0,4,0,0,0,0,0,0,1
2023/7/20,18,5,0,0,0,2,3,0,0,0,1,4,0,4,0,0,0,0,0,1,0
2023/7/20,19,9,0,0,1,3,5,0,0,0,5,4,0,3,2,0,1,0,0,3,0
2023/7/20,20,6,0,0,0,3,3,0,0,0,1,5,0,2,0,0,0,0,3,1,0
2023/7/20,21,22,0,1,3,4,14,0,0,0,8,14,0,10,2,0,2,1,2,4,1
2023/7/20,22,36,0,0,3,7,26,0,0,1,17,18,0,23,2,5,1,1,1,3,0
2023/7/20,23,80,0,1,4,28,47,0,0,0,14,66,0,25,13,0,2,7,6,26,1
2023/7/20,24,9,0,1,1,3,4,0,0,0,4,5,0,5,2,0,0,2,0,0,0
2023/7/20,25,6,0,0,0,3,3,0,0,0,4,2,0,3,1,0,1,0,1,0,0
2023/7/20,26,19,0,0,1,6,12,0,0,0,2,17,0,10,1,0,1,0,1,6,0
2023/7/20,27,56,0,4,5,21,26,0,0,0,9,47,0,11,6,0,1,8,4,21,5
2023/7/20,28,59,0,0,2,14,43,0,0,0,15,44,0,31,5,1,1,1,6,13,1
2023/7/20,29,11,0,1,2,5,3,0,0,0,2,9,0,6,3,0,1,1,0,0,0
2023/7/20,30,7,0,0,0,2,5,0,0,0,3,4,0,3,2,0,0,0,0,2,0
2023/7/20,31,7,0,1,0,0,6,0,0,0,5,2,0,5,0,0,0,0,0,1,1
2023/7/20,32,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2023/7/20,33,26,0,0,1,7,18,0,0,2,6,18,0,12,1,0,1,3,1,4,4
2023/7/20,34,15,0,0,1,2,12,0,0,0,8,7,0,10,0,1,1,0,0,3,0
2023/7/20,35,9,0,0,0,0,9,0,0,0,5,4,0,6,0,0,0,0,2,1,0
2023/7/20,36,4,0,0,0,2,2,0,0,0,1,3,0,2,0,1,0,1,0,0,0
2023/7/20,37,5,0,0,0,2,3,0,0,0,2,3,0,3,1,0,0,0,1,0,0
2023/7/20,38,5,0,0,0,0,5,0,0,0,1,4,0,5,0,0,0,0,0,0,0
2023/7/20,39,2,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
2023/7/20,40,34,0,0,0,11,23,0,0,1,20,13,0,20,4,0,0,4,1,4,1
2023/7/20,41,6,0,0,0,3,3,0,0,0,4,2,0,5,1,0,0,0,0,0,0
2023/7/20,42,7,0,0,0,2,5,0,0,1,3,3,0,5,0,0,0,0,1,1,0
2023/7/20,43,14,0,0,0,7,7,0,0,0,5,9,0,7,1,0,0,0,3,1,2
2023/7/20,44,14,0,0,0,5,9,0,0,0,7,7,0,9,1,0,0,2,1,1,0
2023/7/20,45,8,0,0,0,1,7,0,0,0,2,6,0,5,0,0,0,1,0,2,0
2023/7/20,46,10,0,0,2,2,6,0,0,0,1,9,0,4,2,0,0,1,2,1,0
2023/7/20,47,16,0,0,0,8,8,0,0,0,6,9,1,6,4,1,0,1,2,1,1
2023/7/21,1,12,0,0,1,1,10,0,0,0,7,5,0,4,0,1,1,1,2,2,1
2023/7/21,2,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
2023/7/21,3,5,0,0,0,0,5,0,0,0,3,2,0,2,0,0,0,0,2,0,1
2023/7/21,4,6,0,0,0,2,4,0,0,0,2,4,0,4,1,0,0,0,0,0,1
2023/7/21,5,7,0,0,0,2,5,0,0,0,1,6,0,4,1,1,0,1,0,0,0
2023/7/21,6,9,0,0,1,1,7,0,0,0,0,9,0,6,1,1,0,1,0,0,0
2023/7/21,7,11,0,0,0,1,10,0,0,0,2,9,0,6,1,1,0,0,1,1,1
2023/7/21,8,10,0,0,1,5,4,0,0,0,4,6,0,0,2,0,1,1,3,3,0
2023/7/21,9,8,0,0,0,2,6,0,0,0,1,7,0,6,0,0,0,1,0,1,0
2023/7/21,10,13,0,0,6,1,6,0,0,0,4,9,0,6,1,0,3,0,1,2,0
2023/7/21,11,50,0,1,2,12,35,0,0,0,19,31,0,26,6,0,1,3,2,10,2
2023/7/21,12,19,0,0,3,3,13,0,0,0,6,13,0,9,0,0,0,7,0,3,0
2023/7/21,13,70,0,0,3,23,44,0,0,0,33,37,0,36,3,0,0,14,5,12,0
2023/7/21,14,38,0,2,3,9,24,0,0,2,13,23,0,19,2,0,2,5,4,6,0
2023/7/21,15,12,0,0,0,2,10,0,0,0,5,7,0,7,2,0,0,0,0,1,2
2023/7/21,16,5,0,0,0,2,3,0,0,0,3,2,0,2,1,0,0,0,0,2,0
2023/7/21,17,4,0,0,0,0,4,0,0,1,1,2,0,3,0,0,0,1,0,0,0
2023/7/21,18,6,0,0,1,3,2,0,0,0,2,4,0,2,2,0,1,1,0,0,0
2023/7/21,19,3,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,0,0,1,0
2023/7/21,20,14,0,0,1,1,12,0,0,1,9,4,0,6,1,1,0,0,4,2,0
2023/7/21,21,18,0,1,2,3,12,0,0,0,6,12,0,3,1,0,2,3,1,8,0
2023/7/21,22,19,0,0,2,4,13,0,0,0,8,11,0,10,1,0,3,1,1,2,1
2023/7/21,23,44,0,0,5,11,28,0,0,0,12,32,0,21,5,1,2,2,5,8,0
2023/7/21,24,16,0,0,0,6,10,0,0,0,2,14,0,8,3,0,0,2,2,1,0
2023/7/21,25,10,0,0,2,3,5,0,0,0,3,7,0,5,1,0,0,0,1,3,0
2023/7/21,26,33,0,0,5,9,19,0,0,0,3,30,0,14,2,0,3,2,2,9,1
2023/7/21,27,70,0,1,6,27,36,0,0,1,10,59,0,25,7,0,3,7,5,20,3
2023/7/21,28,36,0,0,5,10,21,0,0,0,13,23,0,19,2,0,2,1,2,10,0
2023/7/21,29,13,0,0,2,9,2,0,0,0,0,13,0,3,2,0,0,1,2,5,0
2023/7/21,30,10,0,0,3,1,6,0,0,1,3,6,0,5,1,0,1,1,2,0,0
2023/7/21,31,3,0,0,0,1,2,0,0,0,1,2,0,2,1,0,0,0,0,0,0
2023/7/21,32,5,0,0,0,2,3,0,0,0,3,2,0,4,0,0,0,1,0,0,0
2023/7/21,33,22,0,0,1,7,14,0,0,1,5,16,0,9,3,0,1,1,3,4,1
2023/7/21,34,21,0,0,2,5,14,0,0,0,2,19,0,8,2,0,2,2,2,5,0
2023/7/21,35,13,0,0,2,4,7,0,0,0,6,7,0,5,3,0,0,1,2,0,2
2023/7/21,36,5,0,0,0,0,5,0,0,2,0,3,0,1,1,1,0,1,1,0,0
2023/7/21,37,3,0,0,1,1,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0
2023/7/21,38,15,0,0,1,4,10,0,0,0,2,13,0,9,1,0,0,0,1,2,2
2023/7/21,39,4,0,0,0,1,3,0,0,0,1,3,0,3,0,0,0,0,1,0,0
2023/7/21,40,52,0,0,8,9,35,0,0,1,20,31,0,20,5,1,1,4,7,11,3
2023/7/21,41,11,0,0,1,3,7,0,0,0,4,7,0,7,1,0,0,1,2,0,0
2023/7/21,42,9,0,0,1,3,5,0,0,0,7,2,0,4,1,1,1,2,0,0,0
2023/7/21,43,15,0,0,1,3,11,0,0,0,9,6,0,7,2,0,0,1,2,2,1
2023/7/21,44,6,0,0,1,0,5,0,0,0,2,4,0,5,0,0,0,0,1,0,0
2023/7/21,45,4,0,0,1,1,2,0,0,0,1,3,0,3,0,0,1,0,0,0,0
2023/7/21,46,13,0,0,4,6,3,0,0,0,4,9,0,6,0,0,2,1,4,0,0
2023/7/21,47,14,0,0,5,3,6,0,0,0,1,13,0,5,2,0,2,2,2,1,0
2023/7/22,1,35,0,0,4,10,21,0,0,2,9,24,0,17,2,2,3,4,5,2,0
2023/7/22,2,12,0,1,1,2,8,0,0,0,3,9,0,2,1,2,0,1,2,2,2
2023/7/22,3,12,0,0,1,2,9,0,0,0,5,7,0,7,0,0,0,0,2,1,2
2023/7/22,4,11,0,0,0,4,7,0,0,1,4,6,0,6,2,0,0,1,0,2,0
2023/7/22,5,17,0,0,1,4,12,0,0,0,2,12,3,12,0,0,0,0,3,2,0
2023/7/22,6,12,0,0,0,2,10,0,0,0,2,9,1,8,0,0,0,1,2,0,1
2023/7/22,7,10,0,1,2,4,3,0,0,1,2,7,0,3,1,0,0,1,3,0,2
2023/7/22,8,8,0,0,1,5,2,0,0,0,3,5,0,3,2,0,1,0,1,1,0
2023/7/22,9,15,0,0,2,8,5,0,0,0,6,9,0,6,0,0,2,0,4,1,2
2023/7/22,10,11,0,0,1,5,5,0,0,1,3,7,0,7,0,0,0,2,1,0,1
2023/7/22,11,44,0,2,9,10,23,0,0,0,5,39,0,17,2,0,4,4,9,6,2
2023/7/22,12,34,0,1,8,8,17,0,0,0,9,25,0,10,1,0,7,5,4,6,1
2023/7/22,13,74,1,2,10,24,37,0,0,1,19,54,0,31,0,0,3,16,6,17,1
2023/7/22,14,41,0,3,4,16,18,0,0,2,18,21,0,19,4,0,2,3,6,7,0
2023/7/22,15,20,0,1,4,5,10,0,0,1,4,15,0,8,3,1,0,0,5,1,2
2023/7/22,16,5,0,0,2,0,3,0,0,0,1,4,0,3,0,0,0,0,2,0,0
2023/7/22,17,11,0,0,1,2,8,0,0,0,4,7,0,8,0,0,1,0,0,1,1
2023/7/22,18,8,0,0,1,3,4,0,0,0,4,4,0,4,0,0,0,0,2,0,2
2023/7/22,19,12,0,0,2,6,4,0,0,1,5,6,0,5,2,1,2,0,1,1,0
2023/7/22,20,12,0,0,2,2,8,0,0,0,6,6,0,6,0,1,0,0,1,2,2
2023/7/22,21,23,0,0,5,6,12,0,0,1,6,16,0,8,2,0,0,2,9,0,2
2023/7/22,22,38,0,1,3,10,24,0,0,1,14,23,0,23,2,3,1,0,6,1,2
2023/7/22,23,50,0,1,8,16,25,0,0,1,11,38,0,11,6,0,0,4,12,15,2
2023/7/22,24,11,0,0,4,3,4,0,0,0,1,8,2,4,0,0,2,0,2,3,0
2023/7/22,25,13,0,0,3,4,6,0,0,0,2,11,0,6,1,0,2,0,2,1,1
2023/7/22,26,38,0,0,5,14,19,0,0,0,7,31,0,14,5,0,0,7,6,6,0
2023/7/22,27,91,0,2,21,23,45,0,0,1,16,74,0,27,3,0,3,15,19,22,2
2023/7/22,28,57,0,0,10,11,36,0,0,1,6,50,0,26,1,0,5,8,7,9,1
2023/7/22,29,9,0,0,0,2,7,0,0,0,4,5,0,8,0,0,1,0,0,0,0
2023/7/22,30,9,0,0,0,4,5,0,0,1,4,4,0,6,0,0,0,0,0,3,0
2023/7/22,31,9,0,0,0,3,6,0,0,0,1,8,0,6,0,1,0,0,0,1,1
2023/7/22,32,8,0,0,1,1,6,0,0,1,3,4,0,5,0,0,0,0,2,1,0
2023/7/22,33,29,0,0,7,12,10,0,0,0,7,22,0,9,4,0,2,1,6,4,3
2023/7/22,34,35,0,0,6,11,18,0,0,0,13,22,0,14,2,0,4,3,7,3,2
2023/7/22,35,17,0,1,1,5,10,0,0,0,5,12,0,10,0,0,1,1,1,2,2
2023/7/22,36,3,0,0,0,1,2,0,0,0,2,1,0,2,0,0,0,0,0,1,0
2023/7/22,37,12,0,0,3,2,7,0,0,1,6,5,0,6,0,0,2,1,2,0,1
2023/7/22,38,13,0,0,3,4,6,0,0,0,2,11,0,5,0,1,0,0,5,1,1
2023/7/22,39,5,0,0,1,1,3,0,0,0,1,4,0,2,0,0,0,0,0,1,2
2023/7/22,40,64,0,1,10,22,31,0,0,0,28,36,0,16,7,1,2,4,10,24,0
2023/7/22,41,10,0,0,2,3,5,0,0,0,3,4,3,4,0,0,0,0,3,3,0
2023/7/22,42,12,0,0,1,5,6,0,0,0,4,8,0,5,1,0,1,1,1,3,0
2023/7/22,43,28,0,0,10,8,10,0,0,1,10,17,0,5,1,0,1,5,8,5,3
2023/7/22,44,20,0,0,3,4,13,0,0,0,6,14,0,10,0,0,1,0,2,4,3
2023/7/22,45,9,0,0,0,1,8,0,0,1,2,6,0,6,1,0,1,0,0,1,0
2023/7/22,46,16,0,0,2,4,10,0,0,1,9,6,0,7,0,0,0,1,4,1,3
2023/7/22,47,18,0,0,0,10,8,0,0,0,3,14,1,5,0,0,1,1,8,2,1
2023/7/23,1,27,0,0,2,9,16,0,0,0,6,21,0,11,1,1,0,2,6,5,1
2023/7/23,2,22,0,0,5,3,14,0,0,1,3,18,0,10,0,0,0,0,8,2,2
2023/7/23,3,10,0,0,1,1,8,0,0,0,2,8,0,6,0,0,0,0,2,2,0
2023/7/23,4,20,0,0,4,5,11,0,0,0,8,12,0,9,0,0,1,4,3,2,1
2023/7/23,5,31,0,0,1,2,28,0,0,0,10,21,0,19,1,1,1,0,6,3,0
2023/7/23,6,13,0,1,0,4,8,0,0,1,1,11,0,8,0,0,0,1,2,0,2
2023/7/23,7,17,0,0,1,4,12,0,0,0,4,13,0,13,0,0,0,0,1,1,2
2023/7/23,8,23,0,0,6,7,10,0,0,0,9,14,0,11,0,0,0,0,6,5,1
2023/7/23,9,10,0,0,2,2,6,0,0,0,6,4,0,6,0,0,0,1,2,0,1
2023/7/23,10,20,0,0,4,4,12,0,0,2,10,8,0,8,0,0,0,2,4,4,2
2023/7/23,11,58,0,2,6,13,37,0,0,2,13,43,0,27,1,0,1,3,12,11,3
2023/7/23,12,22,0,2,6,4,10,0,0,1,9,12,0,9,0,1,1,0,7,4,0
2023/7/23,13,63,0,0,10,16,37,0,0,1,14,48,0,26,2,0,3,7,10,13,2
2023/7/23,14,35,0,0,1,10,24,0,0,0,10,25,0,20,0,0,0,3,5,6,1
2023/7/23,15,33,0,1,6,12,14,0,0,2,7,24,0,11,1,1,0,0,9,3,8
2023/7/23,16,9,0,1,1,2,5,0,0,1,1,7,0,2,0,0,0,0,3,1,3
2023/7/23,17,12,0,0,1,6,5,0,0,0,1,11,0,1,0,0,0,0,7,1,3
2023/7/23,18,13,0,0,3,3,7,0,0,0,1,12,0,6,0,0,2,1,3,1,0
2023/7/23,19,20,0,0,6,4,10,0,0,0,6,14,0,13,0,2,1,0,2,1,1
2023/7/23,20,28,0,1,7,5,15,0,0,0,7,21,0,12,0,1,3,8,4,0,0
2023/7/23,21,25,0,1,8,4,12,0,0,1,6,18,0,10,0,1,2,4,5,3,0
2023/7/23,22,28,0,1,5,10,12,0,0,0,8,20,0,11,0,3,0,1,2,6,5
2023/7/23,23,49,0,1,4,13,31,0,0,0,9,40,0,21,4,0,0,6,10,7,1
2023/7/23,24,21,0,0,1,5,15,0,0,0,2,15,4,12,0,0,0,1,4,3,1
2023/7/23,25,11,0,0,1,4,6,0,0,0,2,9,0,6,0,0,0,0,2,2,1
2023/7/23,26,32,0,0,6,8,18,0,0,0,5,27,0,12,1,0,1,8,1,7,2
2023/7/23,27,89,0,1,15,30,43,0,0,0,12,77,0,32,0,2,5,11,9,28,2
2023/7/23,28,56,0,1,5,10,40,0,0,1,12,43,0,26,3,1,1,2,9,9,5
2023/7/23,29,18,0,0,4,6,8,0,0,1,4,13,0,6,0,2,1,0,6,3,0
2023/7/23,30,15,0,1,1,6,7,0,0,0,2,13,0,5,1,0,0,1,7,1,0
2023/7/23,31,15,0,1,1,2,11,0,0,0,8,7,0,11,0,0,0,0,2,2,0
2023/7/23,32,11,0,0,3,2,6,0,0,0,6,5,0,4,0,1,1,1,3,1,0
2023/7/23,33,21,0,0,2,5,14,0,0,1,5,14,1,9,0,1,2,1,5,1,2
2023/7/23,34,43,0,1,4,16,22,0,0,1,16,26,0,27,0,0,0,4,4,4,4
2023/7/23,35,13,0,0,3,3,7,0,0,1,3,9,0,4,0,0,0,0,3,1,5
2023/7/23,36,8,0,0,2,2,4,0,0,0,2,6,0,2,0,0,0,2,2,0,2
